Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 0.0], [0.0, 1.0]]",0.0,1.0,0.0,True,True
"[[0.44269831617108946, 0.2842407942661237], [0.12339692181252149, 0.14966396775026547]]",0.2496781872502336,0.19919504450131972,0.2496781872502336,True,True
