Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 0.0], [0.0, 1.0]]",0.0,1.0,0.0,False,True
"[[0.3043115765411278, 0.3043115765411278], [0.219037275624071, 0.17233957129367344]]",0.6112547517842755,0.3769556504155535,0.6112547517842755,False,True
