Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 1.124323934395272e-176], [0.9999999999999998, 2.1823639968686216e-88]]",-inf,0,-inf,False,False
"[[0.9999999999970532, 4.8098152095208395e-14], [2.3227895026374716e-12, 5.758839460854285e-13]]",-1.30248634734424e-23,4.785414815362274e-38,-1.30248634734424e-23,True,True
