Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 0.0], [0.9999999999999998, 5.515652263102062e-24]]",-inf,0,-inf,False,False
"[[0.35520660879009613, 0.2636146362262896], [0.19742968556267115, 0.18374906942094313]]",0.5409297835661979,0.3250021651400395,0.5409297835661979,False,True
