Messages,Free entropy density,density,entropy density,stability,physical
"[[0.24844880631493416, 0.24844880631493416], [0.21477933981069433, 0.2883230475594373]]",0.46390463096542023,0.5425378454040732,0.46390463096542023,False,True
"[[0.4999999999999999, 0.4999999999999999], [8.104522595470784e-20, 0.0]]",0.0,0,0.0,False,True
