Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 0.0], [0.0, 1.0]]",0.0,1.0,0.0,True,True
"[[0.0, 0.9999999999999998], [1.7726622920963865e-30, 0.0]]",-103.79732615103349,0,-103.79732615103349,False,False
"[[0.5000000000000002, 0.4999999999999999], [1.1079139325602405e-31, 4.46668588997123e-31]]",0.0,7.129289083741634e-91,0.0,True,True
