Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 3.3207928671391657e-25], [0.9999999999994069, 5.930241210184891e-13]]",-56.91428134036232,1.0,-56.91428134036232,False,False
"[[0.34203691282249715, 0.27147487761319355], [0.2154697531530608, 0.17101845641124847]]",-0.17441604792151555,0.3333333333333331,-0.17441604792151555,True,True
