Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 0.0], [0.0, 1.0]]",0.0,1.0,0.0,True,True
"[[0.0, 0.4999999999999999], [0.4999999999999999, 5.038607662677165e-18]]",-0.3465735902799727,0.5,-0.3465735902799727,True,True
"[[0.9999999999999691, 1.2334631027236748e-14], [1.2334631027236748e-14, 6.177774270105215e-15]]",-1.4388822911231255e-27,2.1124033862668495e-42,-1.4388822911231255e-27,True,True
