Messages,Free entropy density,density,entropy density,stability,physical
"[[0.2694401769138303, 0.24800113839860813], [0.2033543144479471, 0.2792043702396145]]",0.44476670051265144,0.5106537449699622,0.44476670051265144,False,True
"[[0.4999999999999999, 0.4999999999999999], [5.515652263102062e-24, 0.0]]",0.0,0,0.0,False,True
