Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 0.24414024395522194], [0.34526644412255103, 0.4105933119222271]]",-0.17328679513998613,0.7499999999999999,-0.17328679513998613,True,True
"[[0.0, 0.9999999999999998], [1.179363257756745e-18, 0.0]]",-62.9620562605331,0,-62.9620562605331,False,False
"[[0.9999999999999998, 2.0677968485267117e-16], [1.1674504975773822e-18, 0.0]]",0.0,0,0.0,True,True
