replicated free entropy mean,replicated free entropy std,cluster free entropy mean,cluster free entropy std,complexity mean,complexity std,density mean,density std,entropy mean,entropy std
-0.3250623737893453,0.000439030905761112,0.0,0.0,-0.3250623737893453,0.000439030905761112,0.6001801607085437,0.0008163658152629216,0.0,0.0
-0.32514533763978537,0.0004041515414825826,0.0,0.0,-0.32514533763978537,0.0004041515414825826,0.6000558719402407,0.0009141499991431333,0.0,0.0
-0.3250455856323242,0.0003756535352993,0.0,0.0,-0.3250455856323242,0.0003756535352993,0.6004295145593038,0.0011345748447424307,0.0,0.0
-0.32511091813808535,0.0004096861243699163,0.0,0.0,-0.32511091813808535,0.0004096861243699163,0.5997353486898469,0.0010442107204317794,0.0,0.0
-0.325039630982934,0.00040313677512475335,0.0,0.0,-0.325039630982934,0.00040313677512475335,0.5999124253668436,0.0011572145509658252,0.0,0.0
-0.3251130929807337,0.00041042521189282513,0.0,0.0,-0.3251130929807337,0.00041042521189282513,0.5999821569861435,0.0008960467075741074,0.0,0.0
-0.3250133816788836,0.00039683469452147634,0.0,0.0,-0.3250133816788836,0.00039683469452147634,0.6000824527042669,0.0013246174607452431,0.0,0.0
-0.3251817226409912,0.00032080553035852675,0.0,0.0,-0.3251817226409912,0.00032080553035852675,0.5998294920456119,0.0008995233582804507,0.0,0.0
-0.325053127800546,0.00038548774981896576,0.0,0.0,-0.325053127800546,0.00038548774981896576,0.599878604819135,0.0010516583762632619,0.0,0.0
-0.3250258143355207,0.00034284769358115114,0.0,0.0,-0.3250258143355207,0.00034284769358115114,0.6000412789786734,0.001014997189581927,0.0,0.0
-0.32506089675717237,0.000331808637696366,0.0,0.0,-0.32506089675717237,0.000331808637696366,0.6001148950762865,0.0011869131751847597,0.0,0.0
-0.3250768708019722,0.00033317542266868435,0.0,0.0,-0.3250768708019722,0.00033317542266868435,0.6001914216250908,0.0009865486484465918,0.0,0.0
-0.32509068744938546,0.00036610675047279214,0.0,0.0,-0.32509068744938546,0.00036610675047279214,0.5997562350296393,0.0006597769806670081,0.0,0.0
-0.3251132267277415,0.00040903153921417604,0.0,0.0,-0.3251132267277415,0.00040903153921417604,0.5999196564278951,0.0009939685249184833,0.0,0.0
-0.32517552957302187,0.00045730311996930245,0.0,0.0,-0.32517552957302187,0.00045730311996930245,0.6000239849090576,0.0011700569377060825,0.0,0.0
-0.32514119148254395,0.00037764035179006073,0.0,0.0,-0.32514119148254395,0.00037764035179006073,0.5997750541058983,0.0007486878601260143,0.0,0.0
-0.3250681539861167,0.00036182454729887973,0.0,0.0,-0.3250681539861167,0.00036182454729887973,0.599873861161674,0.0009909803174200174,0.0,0.0
-0.32518142607153916,0.0003787707508724767,0.0,0.0,-0.32518142607153916,0.0003787707508724767,0.6000696028151163,0.0010166980262896518,0.0,0.0
-0.32507803963451853,0.00037045850139891473,0.0,0.0,-0.32507803963451853,0.00037045850139891473,0.6001488755388957,0.0008189749367862007,0.0,0.0
-0.32500399031290195,0.0003605518409541032,0.0,0.0,-0.32500399031290195,0.0003605518409541032,0.6003420004030553,0.0009264031582292945,0.0,0.0
-0.3251043645347037,0.0003739063619217046,0.0,0.0,-0.3251043645347037,0.0003739063619217046,0.6001454737128281,0.000894781113657178,0.0,0.0
-0.32498811512458614,0.00038048462889566726,0.0,0.0,-0.32498811512458614,0.00038048462889566726,0.6001921659562646,0.000897983876098092,0.0,0.0
-0.32506242031004373,0.0004289166250606429,0.0,0.0,-0.32506242031004373,0.0004289166250606429,0.599745669016024,0.0009482050916046614,0.0,0.0
-0.32508668085423914,0.00034165184864914407,0.0,0.0,-0.32508668085423914,0.00034165184864914407,0.599615472119029,0.0010004073744339754,0.0,0.0
-0.3250957116848085,0.0003742520707767618,0.0,0.0,-0.3250957116848085,0.0003742520707767618,0.5997339501613523,0.0009434717380678963,0.0,0.0
-0.3250077526743819,0.0004541794471731379,0.0,0.0,-0.3250077526743819,0.0004541794471731379,0.5999047668968759,0.0009279248681494959,0.0,0.0
-0.3250697589502102,0.0003727467900780745,0.0,0.0,-0.3250697589502102,0.0003727467900780745,0.5998501254291069,0.0009848235895250437,0.0,0.0
-0.3250314375249351,0.00047046976537360786,0.0,0.0,-0.3250314375249351,0.00047046976537360786,0.6000292635545498,0.001138765056385901,0.0,0.0
-0.32500904943884873,0.00034726916738698983,0.0,0.0,-0.32500904943884873,0.00034726916738698983,0.6002663635626072,0.0008776414891168533,0.0,0.0
-0.3251066149734869,0.0003509648271838585,0.0,0.0,-0.3251066149734869,0.0003509648271838585,0.5999904536619419,0.0010802831333366581,0.0,0.0
