Messages,Free entropy density,density,entropy density,stability,physical
"[[5.630668884585375e-16, 0.9999999999999993], [4.98960077383689e-32, 0.0]]",-36.12324364455526,0,-36.12324364455526,False,False
"[[0.20392423381146757, 0.2363875781963824], [0.19133252348780194, 0.36835566450434815]]",-0.024593783389208035,0.6757393954227882,-0.024593783389208035,True,True
