Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 3.3207928671391657e-25], [0.9999999999994069, 5.930241210184891e-13]]",-56.91428134036232,1.0,-56.91428134036232,False,False
"[[0.9999999999999998, 2.0547405865423573e-24], [1.1501140991436269e-22, 3.812691483895182e-23]]",0.0,4.829107997834072e-70,0.0,True,True
