Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 0.3622855586228068], [0.45582963120193215, 0.18188481017526117]]",-0.3292331694509931,0.5455220782808812,-0.3292331694509931,False,True
"[[0.3359543929226905, 0.3391463672883787], [0.21544073832474417, 0.10945850146418654]]",0.27395542187575694,0.3138519737297892,0.27395542187575694,True,True
