replicated free entropy mean,replicated free entropy std,cluster free entropy mean,cluster free entropy std,complexity mean,complexity std,density mean,density std,entropy mean,entropy std
-0.01888865377844834,0.0001476502807865458,1.3546245854075363e-05,0.0002478323932168041,-0.018888653913910796,0.00014764972492119707,0.5597775927404078,0.0003219235240248465,1.3546245854075363e-05,0.0002478323932168041
-0.01889599241861483,0.00010903541922535844,0.001185677400449427,0.0002224764428329895,-0.018936889294136266,0.00010875253687280608,0.5574117797177013,0.00034517856556898284,0.001185677400449427,0.0002224764428329895
-0.018906381072067633,0.00012274505569439566,0.001182701529526129,0.00020341608053590771,-0.01898795770615264,0.0001209258050258086,0.5627830290212864,0.0003335706161028769,0.001182701529526129,0.00020341608053590771
-0.01891767251782301,0.0001201576254603362,-2.0365889479474324e-05,0.000206863485594987,-0.01891556551907923,0.00012102519008130953,0.5580499215823848,0.0003721554512140756,-2.0365889479474324e-05,0.000206863485594987
-0.018932922584254566,0.00014623544045687734,-0.00038299473320565575,0.0002375298310418413,-0.01888009242282333,0.00015199016160616718,0.5599170298111148,0.00040755103347884234,-0.00038299473320565575,0.0002375298310418413
-0.018909906468740325,0.00014178494108287886,0.001808354040471519,0.00024907000597969157,-0.019221706613820576,0.00014717644109937437,0.5615305493517619,0.00032841373550649534,0.001808354040471519,0.00024907000597969157
-0.018951705316217933,0.0001278559400544144,0.0017050286618674674,0.00019956671388502147,-0.019304483389590246,0.0001305984139229787,0.5602854679270488,0.00029341237741196545,0.0017050286618674674,0.00019956671388502147
-0.018852306575309938,0.00011627204635015489,0.0011653420401782524,0.00023699375767842376,-0.01913360487380982,0.00012145970039630767,0.5620332084050993,0.0002959000259039725,0.0011653420401782524,0.00023699375767842376
-0.01892346870608446,0.0001237076982635857,-0.0005828025864391792,0.00024622921076146366,-0.018762691358496304,0.0001401762349661325,0.5572570765890726,0.0004007659221691785,-0.0005828025864391792,0.00024622921076146366
-0.01892275926543445,0.0001142504573499982,-0.001429708992562643,0.0002181159557775962,-0.018479046614577128,0.00012622463613685573,0.5595426922891198,0.0002852552723464819,-0.001429708992562643,0.0002181159557775962
-0.01888607769477658,0.00010691510249995196,-0.0008108150668260528,0.0002262554785807097,-0.018606480980186125,0.00013663625994809152,0.5578168223543865,0.0003427995517475028,-0.0008108150668260528,0.0002262554785807097
-0.01890902693678693,0.00013314122387230072,0.00127410888671875,0.0002279549529395881,-0.019392317526218165,0.00016914896827826767,0.5597374991672796,0.00038624798532436647,0.00127410888671875,0.0002279549529395881
-0.018949209189996485,0.00015332617916490176,0.0011122444780861458,0.000233131539734268,-0.0194094548044308,0.00015374374420533418,0.5580450543543187,0.0003372945574042103,0.0011122444780861458,0.000233131539734268
-0.01890381371102682,0.00012110151697967422,0.0019428846312732231,0.00025492390172655556,-0.019774772713374852,0.00016883012497761674,0.5622550772457588,0.0005044536831171232,0.0019428846312732231,0.00025492390172655556
-0.01892303548208097,0.00012563369799715443,0.00010750061128197646,0.00022896150052406652,-0.018974932884944395,0.00016430927785541821,0.5580201425203463,0.0003343932609178675,0.00010750061128197646,0.00022896150052406652
-0.01892229115090719,0.00013541640212214154,-0.0016068103836803902,0.00020843135228021235,-0.01809117457474652,0.00018287563459605695,0.5595571442348201,0.000368537274992688,-0.0016068103836803902,0.00020843135228021235
-0.018890229667105327,0.00014296079129463992,-1.613686724406917e-07,0.00038709058630858765,-0.018890140635390254,0.00027573174712685553,0.559167684578314,0.00044428523902305807,-1.613686724406917e-07,0.00038709058630858765
-0.018922959885946136,8.377430842473413e-05,-0.001380934947874488,0.00025579081698291837,-0.018113440581599236,0.00016965365211637048,0.5606561186836987,0.00035021313579314094,-0.001380934947874488,0.00025579081698291837
-0.01890017346638005,0.00012946299805771872,0.0034022578379003013,0.0003060933143455811,-0.021011932615709963,0.00020426867214783258,0.5630755424499512,0.00047961959408491416,0.0034022578379003013,0.0003060933143455811
-0.018931150436401367,0.00014313483843003287,0.000823683855010242,0.0002248792550279132,-0.019470808216179993,0.00019149899935051178,0.5587510175821258,0.00036083702831462563,0.000823683855010242,0.0002248792550279132
-0.018921770700594275,0.00012903895337142786,0.0004872854163007038,0.00020159627250453796,-0.019257831120652952,0.00020054851392668711,0.56047379534419,0.00036639252531843475,0.0004872854163007038,0.00020159627250453796
-0.018950209385011255,0.00011160276533722999,0.0006919241533046816,0.0002457008016416681,-0.019451259818574377,0.00020645599199198012,0.5607330784565066,0.00041082247680547746,0.0006919241533046816,0.0002457008016416681
-0.018923195396981587,0.00012633307274732686,0.00017589330673217773,0.0003009081763757331,-0.019056632123210532,0.00022406435071553547,0.559125212634482,0.0006183648595924118,0.00017589330673217773,0.0003009081763757331
-0.018928542369749488,0.00013051541823632772,0.0010633483165647926,0.00019312368649836219,-0.019771889786366355,0.00017281518507210553,0.5606505681828755,0.0002707642392013348,0.0010633483165647926,0.00019312368649836219
-0.0189637905213891,0.00013159832805455902,-0.0019201185645126716,0.00020786230936555093,-0.01737472357124316,0.0001765446359642128,0.5587648385908546,0.00029261275611219687,-0.0019201185645126716,0.00020786230936555093
-0.018890869326707794,0.00012528100481902672,-0.0024585215056814797,0.00022971598922211806,-0.01677145084453892,0.0002377424856414711,0.558277064707221,0.00040086969710395625,-0.0024585215056814797,0.00022971598922211806
