Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 0.0], [0.9999999999999998, 2.8887814903135277e-40]]",-inf,0,-inf,False,False
"[[0.4602185132096559, 0.2467483037008728], [0.13271680893878837, 0.1603163741506829]]",0.265254870357289,0.19290240311269868,0.265254870357289,False,True
