Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 0.0], [0.9999999999999998, 5.515652263102062e-24]]",-inf,0,-inf,False,False
"[[0.5465684073526358, 0.3555534185275302], [0.09787817411983389, 4.592640261768599e-25]]",0.2205443029056222,0.09448071579932056,0.2205443029056222,False,True
