Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 0.0], [0.9999999999999998, 6.894565328877577e-24]]",-inf,0,-inf,False,False
"[[0.42898456141398744, 0.22997251837116822], [0.18561586098525912, 0.15542705922958527]]",0.38996607539948247,0.22770294935945337,0.38996607539948247,True,True
