Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 2.60561933364738e-31], [0.9999999999999992, 7.428856110067685e-16]]",-70.71097144852905,1.0,-70.71097144852905,False,False
"[[0.4766080470263193, 0.2769033499180137], [0.11457772263517638, 0.13191088042049062]]",0.23852851874375203,0.15949967857488645,0.23852851874375203,False,True
