Messages,Free entropy density,density,entropy density,stability,physical
"[[0.0, 4.150991083923957e-25], [0.9999999999994588, 5.413544803773747e-13]]",-84.99063937463468,1.0,-84.99063937463468,False,False
"[[0.5115700658782083, 0.30852823240361976], [0.11222109055997576, 0.06768061115819625]]",0.25716965310149376,0.11684166085824477,0.25716965310149376,False,True
