Messages,Free entropy density,density,entropy density,stability,physical
"[[0.14016000092051137, 0.14016000092051137], [0.24877324143427057, 0.4709067567247067]]",0.2994591766924004,0.8247929719092034,0.2994591766924004,False,True
"[[0.4999999999999999, 0.4999999999999999], [7.66831251707471e-26, 1.1878834293125142e-24]]",0.0,5.363786100504182e-71,0.0,False,True
