Messages,Free entropy density,density,entropy density,stability,physical
"[[2.50821427310375e-19, 0.36228555862280676], [0.455829631201932, 0.1818848101752611]]",-0.3292331694509931,0.5455220782808812,-0.3292331694509931,True,True
"[[0.3992333983873988, 0.2927471960389348], [0.20665558798411476, 0.10136381758955162]]",-0.16068920787401453,0.2434908398057636,-0.16068920787401453,True,True
