Messages,Free entropy density,density,entropy density,stability,physical
"[[5.9200521019607945e-12, 0.9999999999940798], [5.515652263102062e-24, 0.0]]",-26.862786265012602,0,-26.862786265012602,False,False
"[[0.13515473752090715, 0.20195161099278097], [0.2634092641421143, 0.3994843873441975]]",-0.16078175789865723,0.7485888266185979,-0.16078175789865723,True,True
