Messages,Free entropy density,density,entropy density,stability,physical
"[[0.3111709249810455, 0.43822421509409487], [0.2506048599248597, 9.156844577415521e-24]]",0.05933221838280689,0.3470195075935568,0.05933221838280689,False,True
"[[0.9999999999999998, 0.0], [0.0, 8.531154068560632e-24]]",-1.9721522630525295e-31,0,-1.9721522630525295e-31,False,True
