replicated free entropy mean,replicated free entropy std,cluster free entropy mean,cluster free entropy std,complexity mean,complexity std,density mean,density std,entropy mean,entropy std
-0.20122175100373058,0.00035823847127218727,0.0,0.0,-0.20122175100373058,0.00035823847127218727,0.34615537160780374,0.0010921273077476327,0.0,0.0
-0.20111389276457997,0.000395683671325669,0.0,0.0,-0.20111389276457997,0.000395683671325669,0.3456600075814782,0.0009515623722036326,0.0,0.0
-0.2010813922416873,0.0004310605662661451,0.0,0.0,-0.2010813922416873,0.0004310605662661451,0.3464109555977147,0.0013764830701461731,0.0,0.0
-0.20123637013319062,0.00037562923907948943,0.0,0.0,-0.20123637013319062,0.00037562923907948943,0.34608845231009694,0.0011704623345024944,0.0,0.0
-0.20112831999615924,0.0003762147132621102,0.0,0.0,-0.20112831999615924,0.0003762147132621102,0.34605291340409255,0.0011362208595034696,0.0,0.0
-0.20111399162106397,0.00036017681289771195,0.0,0.0,-0.20111399162106397,0.00036017681289771195,0.34581070266118863,0.0012136165425516926,0.0,0.0
-0.2012128655503436,0.0003385156417580346,0.0,0.0,-0.2012128655503436,0.0003385156417580346,0.3458967710413584,0.0013334854926124518,0.0,0.0
-0.2012585139856106,0.0003568588372840283,0.0,0.0,-0.2012585139856106,0.0003568588372840283,0.345936350706147,0.001221121063515056,0.0,0.0
-0.20114428241078447,0.00038327758026074387,0.0,0.0,-0.20114428241078447,0.00038327758026074387,0.3457520880350253,0.0012109096270557624,0.0,0.0
-0.20111209008751846,0.0003688574527959969,0.0,0.0,-0.20111209008751846,0.0003688574527959969,0.34593048619060984,0.0011691574745569162,0.0,0.0
-0.20109803502152607,0.000424836578758795,0.0,0.0,-0.20109803502152607,0.000424836578758795,0.3457578638704812,0.001159224730218057,0.0,0.0
-0.20115923881530762,0.0004148188100055581,0.0,0.0,-0.20115923881530762,0.0004148188100055581,0.3459049041678266,0.0011489735473716501,0.0,0.0
-0.20124138273843906,0.00029508647810888144,0.0,0.0,-0.20124138273843906,0.00029508647810888144,0.34596358348683615,0.0011731210036351578,0.0,0.0
-0.20126907999922589,0.00038514163713458205,0.0,0.0,-0.20126907999922589,0.00038514163713458205,0.3459208971116601,0.0011771807888796505,0.0,0.0
-0.20126243916953482,0.00034159901666564027,0.0,0.0,-0.20126243916953482,0.00034159901666564027,0.34603074919886706,0.001180828113263509,0.0,0.0
-0.20114912056341405,0.0004262567697952028,0.0,0.0,-0.20114912056341405,0.0004262567697952028,0.34623926659909693,0.0009572545346929367,0.0,0.0
-0.20118029524640338,0.00037938454304019086,0.0,0.0,-0.20118029524640338,0.00037938454304019086,0.346017813537179,0.001107229739777914,0.0,0.0
-0.20130157470703125,0.0004162155377725782,0.0,0.0,-0.20130157470703125,0.0004162155377725782,0.34593817373601404,0.0014752660728976179,0.0,0.0
-0.20123319509552745,0.0003208172731477005,0.0,0.0,-0.20123319509552745,0.0003208172731477005,0.3458495714315554,0.0012694381815434915,0.0,0.0
-0.2011181726688292,0.0003766408061507318,0.0,0.0,-0.2011181726688292,0.0003766408061507318,0.3461556289254165,0.0012082138574410505,0.0,0.0
-0.20126328817227992,0.00037416352666547447,0.0,0.0,-0.20126328817227992,0.00037416352666547447,0.3458941622478206,0.0011425203817310953,0.0,0.0
-0.20128305946908345,0.0003094718342492979,0.0,0.0,-0.20128305946908345,0.0003094718342492979,0.34592474015747626,0.0012320000737229338,0.0,0.0
-0.20124008015888492,0.0002963564125576663,0.0,0.0,-0.20124008015888492,0.0002963564125576663,0.3461404588164353,0.0011568938088914395,0.0,0.0
-0.20128275126945683,0.0003536598963385984,0.0,0.0,-0.20128275126945683,0.0003536598963385984,0.34612223505973816,0.0012440545672038421,0.0,0.0
-0.20106726739464736,0.0003772028954543692,0.0,0.0,-0.20106726739464736,0.0003772028954543692,0.3459323041322755,0.001167200467202751,0.0,0.0
-0.20124462174206245,0.0003201592746609831,0.0,0.0,-0.20124462174206245,0.0003201592746609831,0.346233729909106,0.0011001386998977108,0.0,0.0
-0.20118080115899806,0.00034328031749632736,0.0,0.0,-0.20118080115899806,0.00034328031749632736,0.3460849196445651,0.0010782907803204521,0.0,0.0
-0.2011590352872523,0.00033163266861730903,0.0,0.0,-0.2011590352872523,0.00033163266861730903,0.34594280763370233,0.0010758549784263306,0.0,0.0
-0.201254187560663,0.0003319331230372014,0.0,0.0,-0.201254187560663,0.0003319331230372014,0.34580950984140724,0.0012103944761435667,0.0,0.0
-0.20125234999307773,0.000363024799957437,0.0,0.0,-0.20125234999307773,0.000363024799957437,0.3459350074209818,0.0010015561051525442,0.0,0.0
