replicated free entropy mean,replicated free entropy std,cluster free entropy mean,cluster free entropy std,complexity mean,complexity std,density mean,density std,entropy mean,entropy std
-0.10535043623389267,0.00035344939165323343,0.0,0.0,-0.10535043623389267,0.00035344939165323343,0.500137052884916,0.0010059865708476714,0.0,0.0
-0.10537960471176519,0.00041898622961327386,0.0,0.0,-0.10537960471176519,0.00041898622961327386,0.5000664904350187,0.0009252466408861494,0.0,0.0
-0.10536928874690359,0.0003752082426101554,0.0,0.0,-0.10536928874690359,0.0003752082426101554,0.4998001972349679,0.0008375587149116196,0.0,0.0
-0.10539051381553091,0.00037424550919844095,0.0,0.0,-0.10539051381553091,0.00037424550919844095,0.5001282430276638,0.0009816419011665668,0.0,0.0
-0.10542502635862769,0.0004610551258460921,0.0,0.0,-0.10542502635862769,0.0004610551258460921,0.500090990851565,0.0008618552301352019,0.0,0.0
-0.10540976756956519,0.00041438002190015205,0.0,0.0,-0.10540976756956519,0.00041438002190015205,0.4998697035196351,0.0008523751486858099,0.0,0.0
-0.1052697926032834,0.00035137295715006317,0.0,0.0,-0.1052697926032834,0.00035137295715006317,0.4999798405461195,0.0007410387918878475,0.0,0.0
-0.10539386330581293,0.0004606974402913177,0.0,0.0,-0.10539386330581293,0.0004606974402913177,0.500061926318378,0.0008641516582538773,0.0,0.0
-0.10541758886197718,0.00029113907088945445,0.0,0.0,-0.10541758886197718,0.00029113907088945445,0.5000119928906603,0.0008805228116069267,0.0,0.0
-0.10534804041792707,0.0003913906166083617,0.0,0.0,-0.10534804041792707,0.0003913906166083617,0.49989914894104004,0.0009824026831607836,0.0,0.0
-0.10535810633403499,0.00035988779959214654,0.0,0.0,-0.10535810633403499,0.00035988779959214654,0.5000198330821061,0.001059890459090388,0.0,0.0
-0.10535755971582925,0.0004295340673331558,0.0,0.0,-0.10535755971582925,0.0004295340673331558,0.4998317142812217,0.0009220267974175525,0.0,0.0
-0.10539684063050805,0.00045385619212284344,0.0,0.0,-0.10539684063050805,0.00045385619212284344,0.5000085234642029,0.0009176573925096099,0.0,0.0
-0.10532838542286943,0.000399842713139715,0.0,0.0,-0.10532838542286943,0.000399842713139715,0.5001312886796346,0.0008124898413275089,0.0,0.0
-0.10533998652202327,0.0003336638731838913,0.0,0.0,-0.10533998652202327,0.0003336638731838913,0.49988633539618516,0.0009312330135674535,0.0,0.0
-0.10541458827693288,0.00035087223681039834,0.0,0.0,-0.10541458827693288,0.00035087223681039834,0.49970886983522556,0.0010186943941653155,0.0,0.0
-0.10533811406391423,0.0003300507672057012,0.0,0.0,-0.10533811406391423,0.0003300507672057012,0.49986196073090156,0.0009338618164699361,0.0,0.0
-0.10540938377380371,0.0003482839855907007,0.0,0.0,-0.10540938377380371,0.0003482839855907007,0.5002633951059202,0.0007791272322803881,0.0,0.0
-0.10529412874361364,0.0003722709845065351,0.0,0.0,-0.10529412874361364,0.0003722709845065351,0.5002227505532707,0.0008283157711858906,0.0,0.0
-0.10538953106577803,0.0003751270681305627,0.0,0.0,-0.10538953106577803,0.0003751270681305627,0.500197040598567,0.0009561754779474842,0.0,0.0
-0.10546655771208972,0.0003258574705499455,0.0,0.0,-0.10546655771208972,0.0003258574705499455,0.4999361372575527,0.0009551160573311168,0.0,0.0
-0.10534089949072861,0.00043108741088010595,0.0,0.0,-0.10534089949072861,0.00043108741088010595,0.49979151530963617,0.0008151073103180391,0.0,0.0
-0.10531874400813405,0.00036609662026410234,0.0,0.0,-0.10531874400813405,0.00036609662026410234,0.5001277901777407,0.0008520759449692486,0.0,0.0
-0.10530356663029368,0.00041675463135704496,0.0,0.0,-0.10530356663029368,0.00041675463135704496,0.5001288623344607,0.0008626188985451764,0.0,0.0
-0.1052175149684999,0.00036789932583804804,0.0,0.0,-0.1052175149684999,0.00036789932583804804,0.4999576232782224,0.0008649089222075095,0.0,0.0
-0.10546288839200647,0.0003867728773948313,0.0,0.0,-0.10546288839200647,0.0003867728773948313,0.49992263317108154,0.0009265511617976537,0.0,0.0
-0.10531358021061595,0.00041797074161968785,0.0,0.0,-0.10531358021061595,0.00041797074161968785,0.5001450566256919,0.0010327063072833283,0.0,0.0
-0.10539732328275354,0.00037903152601070125,0.0,0.0,-0.10539732328275354,0.00037903152601070125,0.5000878427086807,0.0008612477497777129,0.0,0.0
-0.10541229131745129,0.0003650018916532275,0.0,0.0,-0.10541229131745129,0.0003650018916532275,0.5001697692929244,0.0007548830634521852,0.0,0.0
-0.10539843977951421,0.0003841648748034664,0.0,0.0,-0.10539843977951421,0.0003841648748034664,0.49981247143047614,0.0006958743897562997,0.0,0.0
